ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,unknown_1a,unknown_1b,unknown_2,variationValue_1,variationValue_2,variationValue_3,variationValue_4,variationValue_5,variationValue_6,variationValue_7,variationValue_8,variationValue_9,variationValue_10,modifier1,modifier2,modifier3,variationIconId_1,variationIconId_2,variationIconId_3,variationIconId_4,variationIconId_5,variationIconId_6,variationIconId_7,variationIconId_8,variationIconId_9,variationIconId_10,
5356,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15105,0,0,0,0,0,0,0,0,0,0,0,0
5357,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15101,0,0,42600,0,0,0,0,0,0,0,0,0
5358,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15100,0,0,0,0,0,0,0,0,0,0,0,0
5359,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15101,0,0,0,0,0,0,0,0,0,0,0,0
5360,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15102,0,0,0,0,0,0,0,0,0,0,0,0
5361,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15103,0,0,0,0,0,0,0,0,0,0,0,0
5362,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15100,0,0,0,0,0,0,0,0,0,0,0,0
5363,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15101,0,0,0,0,0,0,0,0,0,0,0,0
5364,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15102,0,0,0,0,0,0,0,0,0,0,0,0
5367,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15001,0,0,0,0,0,0,0,0,0,0,0,0
5368,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15002,0,0,0,0,0,0,0,0,0,0,0,0
5370,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15003,0,0,0,0,0,0,0,0,0,0,0,0
5371,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15004,0,0,0,0,0,0,0,0,0,0,0,0
5372,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15005,0,0,0,0,0,0,0,0,0,0,0,0
5380,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15001,0,0,42605,0,0,0,0,0,0,0,0,0
5381,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15001,0,0,0,0,0,0,0,0,0,0,0,0
5382,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15002,0,0,42603,0,0,0,0,0,0,0,0,0
5383,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15002,0,0,0,0,0,0,0,0,0,0,0,0
5386,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15003,0,0,0,0,0,0,0,0,0,0,0,0
5387,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15003,0,0,0,0,0,0,0,0,0,0,0,0
5388,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15004,0,0,0,0,0,0,0,0,0,0,0,0
5389,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15004,0,0,0,0,0,0,0,0,0,0,0,0
5390,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15005,0,0,0,0,0,0,0,0,0,0,0,0
5391,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,15005,0,0,0,0,0,0,0,0,0,0,0,0
5399,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23000,,1,0,[0|0|0],10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23030,,1,0,[0|0|0],10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,42600,0,0,0,0,0,0,0,0
23200,,1,0,[0|0|0],5,0,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23210,,1,0,[0|0|0],5,0,2,10,10,10,0,0,0,0,0,0,0,0,0,0,0,42601,42602,0,0,0,0,0,0,0
23220,,1,0,[0|0|0],5,0,2,10,10,0,0,0,0,0,0,0,0,0,0,0,42601,42610,0,0,0,0,0,0,0,0
23400,,1,0,[0|0|0],5,0,2,10,10,10,10,0,0,0,0,0,0,0,0,0,0,42606,42608,42603,0,0,0,0,0,0
23410,,1,0,[0|0|0],5,0,2,10,10,10,10,10,0,0,0,0,0,0,0,0,42604,42604,42600,42608,42609,0,0,0,0,0
23420,,1,0,[0|0|0],5,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,42607,0,0,0,0,0,0,0,0,0
23430,,1,0,[0|0|0],5,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,42602,0,0,0,0,0,0,0,0,0
23790,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23800,,1,0,[0|0|0],10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,42603,0,0,0,0,0,0,0,0,0
23810,,1,0,[0|0|0],10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,42601,0,0,0,0,0,0,0,0,0
24000,,1,0,[0|0|0],10,0,0,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
24030,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
24090,,0,0,[0|0|0],10,1,0,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24100,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24101,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24130,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
24200,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24300,,1,0,[0|0|0],10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24301,,1,0,[0|0|0],10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24302,,0,0,[0|0|0],10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24330,,0,0,[0|0|0],10,0,0,10,10,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
24340,,1,0,[0|0|0],10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24341,,1,0,[0|0|0],10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24350,,1,0,[0|0|0],10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24401,,1,0,[0|0|0],10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24500,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24501,,0,0,[0|0|0],10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24551,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0
24552,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0
24553,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24555,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0
24590,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24591,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24600,,1,0,[0|0|0],7,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24601,,1,0,[0|0|0],7,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24602,,1,0,[0|0|0],7,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24603,,1,0,[0|0|0],7,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24604,,1,0,[0|0|0],7,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24605,,1,0,[0|0|0],7,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24606,,1,0,[0|0|0],10,1,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24608,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24609,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24610,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24611,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24615,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24616,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24617,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24618,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24620,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24621,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24622,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24623,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24625,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24626,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24627,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24628,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24630,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24631,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24632,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24633,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24635,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24636,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24637,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24638,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24640,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24641,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24642,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24643,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0
24650,,1,0,[0|0|0],10,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24651,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0
24652,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0
24653,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0
24654,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0
24655,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0
24656,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0
24657,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0
24658,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0
24659,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0
24660,,1,0,[0|0|0],10,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24661,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24662,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0
24663,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0
24664,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0
24665,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0
24666,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0
24667,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0
24668,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0
24669,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0
24670,,1,0,[0|0|0],10,0,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24671,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0
24672,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0
24673,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24674,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0
24675,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24676,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24677,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0
24678,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0
24680,,1,0,[0|0|0],10,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24681,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,438,438,0,0,0,0,0,0,0,0,0,0
24682,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,401,401,0,0,0,0,0,0,0,0,0,0
24686,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,405,405,0,0,0,0,0,0,0,0,0,0
24687,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,439,439,0,0,0,0,0,0,0,0,0,0
24688,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,406,406,0,0,0,0,0,0,0,0,0,0
24691,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,415,415,0,0,0,0,0,0,0,0,0,0
24695,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,419,419,0,0,0,0,0,0,0,0,0,0
24700,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0
24710,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0
24720,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0
24730,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0
24740,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0
24750,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0
24760,,0,0,[0|0|0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24770,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,437,437,0,0,0,0,0,0,0,0,0,0
24780,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,900,427,427,0,0,0,0,0,0,0,0,0,0
24790,,1,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,900,428,428,0,0,0,0,0,0,0,0,0,0
24800,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,900,429,429,0,0,0,0,0,0,0,0,0,0
24810,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,900,430,430,0,0,0,0,0,0,0,0,0,0
24820,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,900,431,431,0,0,0,0,0,0,0,0,0,0
24830,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,900,432,432,0,0,0,0,0,0,0,0,0,0
24840,,1,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0,0,0,0,0,0
24850,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,403,403,0,0,0,0,0,0,0,0,0,0
24860,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,402,402,0,0,0,0,0,0,0,0,0,0
24870,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,433,433,0,0,0,0,0,0,0,0,0,0
24880,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,434,434,0,0,0,0,0,0,0,0,0,0
24890,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,412,412,0,0,0,0,0,0,0,0,0,0
24900,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,437,437,0,0,0,0,0,0,0,0,0,0
24910,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,436,436,0,0,0,0,0,0,0,0,0,0
24917,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,416,416,0,0,0,0,0,0,0,0,0,0
24918,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,418,418,0,0,0,0,0,0,0,0,0,0
24919,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,445,445,0,0,0,0,0,0,0,0,0,0
24920,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,435,435,0,0,0,0,0,0,0,0,0,0
24921,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,443,443,0,0,0,0,0,0,0,0,0,0
24923,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,446,446,0,0,0,0,0,0,0,0,0,0
24924,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,439,439,0,0,0,0,0,0,0,0,0,0
24925,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,447,447,0,0,0,0,0,0,0,0,0,0
24926,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,449,449,0,0,0,0,0,0,0,0,0,0
24927,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,448,448,0,0,0,0,0,0,0,0,0,0
24928,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,440,440,0,0,0,0,0,0,0,0,0,0
24929,,1,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,444,444,0,0,0,0,0,0,0,0,0,0
24930,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,406,406,0,0,0,0,0,0,0,0,0,0
24940,,0,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0
24941,,0,0,[0|0|0],1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24942,,0,0,[0|0|0],1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24943,,0,0,[0|0|0],1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24990,,0,0,[0|0|0],10,0,0,0,0,10,0,0,0,0,0,0,0,0,413,413,0,0,0,0,0,0,0,0,0,0
24991,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24992,,1,0,[0|0|0],10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
